,runname,query_id,metric,value
6182,dl-19-official-input.p_exp_rm3_bert.gz,953067,pndcg@10,0.0
6183,dl-19-official-input.p_exp_rm3_bert.gz,962179,pndcg@10,1.0
6184,dl-19-official-input.p_exp_rm3_bert.gz,964223,pndcg@10,0.0
6185,dl-19-official-input.p_exp_rm3_bert.gz,966413,pndcg@10,0.0
6186,dl-19-official-input.p_exp_rm3_bert.gz,972007,pndcg@10,0.0
6187,dl-19-official-input.runid2.gz,1005165,pndcg@10,0.0
6188,dl-19-official-input.runid2.gz,100983,pndcg@10,0.0
6189,dl-19-official-input.runid2.gz,101169,pndcg@10,0.0
6190,dl-19-official-input.runid2.gz,1012021,pndcg@10,0.0
6191,dl-19-official-input.runid2.gz,1014126,pndcg@10,0.0
6192,dl-19-official-input.runid2.gz,1037798,pndcg@10,0.7928585099055088
6193,dl-19-official-input.runid2.gz,1044797,pndcg@10,0.0
6194,dl-19-official-input.runid2.gz,1047259,pndcg@10,0.0
6195,dl-19-official-input.runid2.gz,1047902,pndcg@10,0.0
6196,dl-19-official-input.runid2.gz,104861,pndcg@10,1.0
6197,dl-19-official-input.runid2.gz,1055865,pndcg@10,0.0
6198,dl-19-official-input.runid2.gz,1056204,pndcg@10,0.0
6199,dl-19-official-input.runid2.gz,1059231,pndcg@10,0.0
6200,dl-19-official-input.runid2.gz,1063750,pndcg@10,0.38685280723454163
6201,dl-19-official-input.runid2.gz,1103528,pndcg@10,0.0
6202,dl-19-official-input.runid2.gz,1103812,pndcg@10,0.9658937093802465
6203,dl-19-official-input.runid2.gz,1104031,pndcg@10,0.0
6204,dl-19-official-input.runid2.gz,1104492,pndcg@10,0.0
6205,dl-19-official-input.runid2.gz,1105095,pndcg@10,0.0
6206,dl-19-official-input.runid2.gz,1105103,pndcg@10,0.0
6207,dl-19-official-input.runid2.gz,1106007,pndcg@10,0.6460226314311216
6208,dl-19-official-input.runid2.gz,1106293,pndcg@10,0.0
6209,dl-19-official-input.runid2.gz,1107988,pndcg@10,0.0
6210,dl-19-official-input.runid2.gz,1108100,pndcg@10,0.0
6211,dl-19-official-input.runid2.gz,1108307,pndcg@10,0.0
6212,dl-19-official-input.runid2.gz,1108939,pndcg@10,0.0
6213,dl-19-official-input.runid2.gz,11096,pndcg@10,0.0
6214,dl-19-official-input.runid2.gz,1109818,pndcg@10,0.0
6215,dl-19-official-input.runid2.gz,1110199,pndcg@10,0.7754115523761866
6216,dl-19-official-input.runid2.gz,1111546,pndcg@10,0.0
6217,dl-19-official-input.runid2.gz,1111906,pndcg@10,0.0
6218,dl-19-official-input.runid2.gz,1112341,pndcg@10,0.9530957073869841
6219,dl-19-official-input.runid2.gz,1112389,pndcg@10,0.0
6220,dl-19-official-input.runid2.gz,1113437,pndcg@10,0.4760128721111384
6221,dl-19-official-input.runid2.gz,1114563,pndcg@10,0.0
6222,dl-19-official-input.runid2.gz,1114646,pndcg@10,0.8478205563076225
6223,dl-19-official-input.runid2.gz,1114819,pndcg@10,0.7737454325881851
6224,dl-19-official-input.runid2.gz,1115392,pndcg@10,0.0
6225,dl-19-official-input.runid2.gz,1115569,pndcg@10,0.0
6226,dl-19-official-input.runid2.gz,1115776,pndcg@10,1.0
6227,dl-19-official-input.runid2.gz,1116052,pndcg@10,0.0
6228,dl-19-official-input.runid2.gz,1116341,pndcg@10,0.0
6229,dl-19-official-input.runid2.gz,1117099,pndcg@10,0.9504155939759148
6230,dl-19-official-input.runid2.gz,1117346,pndcg@10,0.0
6231,dl-19-official-input.runid2.gz,1117387,pndcg@10,0.0
6232,dl-19-official-input.runid2.gz,1119058,pndcg@10,0.0
6233,dl-19-official-input.runid2.gz,1119075,pndcg@10,0.0
6234,dl-19-official-input.runid2.gz,1119092,pndcg@10,0.0
6235,dl-19-official-input.runid2.gz,1119729,pndcg@10,0.0
6236,dl-19-official-input.runid2.gz,1119827,pndcg@10,0.0
6237,dl-19-official-input.runid2.gz,1120447,pndcg@10,0.0
6238,dl-19-official-input.runid2.gz,1120868,pndcg@10,0.0
6239,dl-19-official-input.runid2.gz,1121166,pndcg@10,0.0
6240,dl-19-official-input.runid2.gz,1121276,pndcg@10,0.0
6241,dl-19-official-input.runid2.gz,1121402,pndcg@10,1.0
6242,dl-19-official-input.runid2.gz,1121709,pndcg@10,0.8099531166420328
6243,dl-19-official-input.runid2.gz,1121986,pndcg@10,0.0
6244,dl-19-official-input.runid2.gz,1122461,pndcg@10,0.0
6245,dl-19-official-input.runid2.gz,1123581,pndcg@10,0.0
6246,dl-19-official-input.runid2.gz,1124145,pndcg@10,0.0
6247,dl-19-official-input.runid2.gz,1124210,pndcg@10,1.0
6248,dl-19-official-input.runid2.gz,1124464,pndcg@10,0.0
6249,dl-19-official-input.runid2.gz,1124979,pndcg@10,0.0
6250,dl-19-official-input.runid2.gz,1125225,pndcg@10,0.0
6251,dl-19-official-input.runid2.gz,1126206,pndcg@10,0.0
6252,dl-19-official-input.runid2.gz,1126813,pndcg@10,0.0
6253,dl-19-official-input.runid2.gz,1126814,pndcg@10,0.0
6254,dl-19-official-input.runid2.gz,1127622,pndcg@10,0.0
6255,dl-19-official-input.runid2.gz,1127893,pndcg@10,0.0
6256,dl-19-official-input.runid2.gz,1128373,pndcg@10,0.0
6257,dl-19-official-input.runid2.gz,1128856,pndcg@10,0.0
6258,dl-19-official-input.runid2.gz,1129237,pndcg@10,0.7902931325735144
6259,dl-19-official-input.runid2.gz,1129828,pndcg@10,0.0
6260,dl-19-official-input.runid2.gz,1132213,pndcg@10,0.0
6261,dl-19-official-input.runid2.gz,1133167,pndcg@10,1.0
6262,dl-19-official-input.runid2.gz,1133249,pndcg@10,0.0
6263,dl-19-official-input.runid2.gz,1133328,pndcg@10,0.0
6264,dl-19-official-input.runid2.gz,1133418,pndcg@10,0.0
6265,dl-19-official-input.runid2.gz,1134138,pndcg@10,0.0
6266,dl-19-official-input.runid2.gz,1134463,pndcg@10,0.0
6267,dl-19-official-input.runid2.gz,1134787,pndcg@10,0.0
6268,dl-19-official-input.runid2.gz,1135377,pndcg@10,0.0
6269,dl-19-official-input.runid2.gz,1136427,pndcg@10,0.0
6270,dl-19-official-input.runid2.gz,117831,pndcg@10,0.0
6271,dl-19-official-input.runid2.gz,130510,pndcg@10,0.8267234461817484
6272,dl-19-official-input.runid2.gz,131651,pndcg@10,0.0
6273,dl-19-official-input.runid2.gz,131843,pndcg@10,1.0
6274,dl-19-official-input.runid2.gz,133358,pndcg@10,0.0
6275,dl-19-official-input.runid2.gz,138632,pndcg@10,0.0
6276,dl-19-official-input.runid2.gz,146187,pndcg@10,0.9250061222443168
6277,dl-19-official-input.runid2.gz,148538,pndcg@10,0.7791065818274746
6278,dl-19-official-input.runid2.gz,156493,pndcg@10,0.9679320011798056
6279,dl-19-official-input.runid2.gz,165633,pndcg@10,0.0
6280,dl-19-official-input.runid2.gz,168216,pndcg@10,1.0
6281,dl-19-official-input.runid2.gz,180442,pndcg@10,0.0
6282,dl-19-official-input.runid2.gz,182539,pndcg@10,0.8238671243579909
6283,dl-19-official-input.runid2.gz,183378,pndcg@10,0.770228033368719
6284,dl-19-official-input.runid2.gz,190044,pndcg@10,0.0
6285,dl-19-official-input.runid2.gz,19335,pndcg@10,0.43067655807339306
6286,dl-19-official-input.runid2.gz,194013,pndcg@10,0.0
6287,dl-19-official-input.runid2.gz,199143,pndcg@10,0.0
6288,dl-19-official-input.runid2.gz,203318,pndcg@10,0.0
6289,dl-19-official-input.runid2.gz,20455,pndcg@10,0.0
6290,dl-19-official-input.runid2.gz,207786,pndcg@10,0.7197978614904719
6291,dl-19-official-input.runid2.gz,240053,pndcg@10,0.0
6292,dl-19-official-input.runid2.gz,25129,pndcg@10,0.0
6293,dl-19-official-input.runid2.gz,264014,pndcg@10,0.9675303974010425
6294,dl-19-official-input.runid2.gz,264403,pndcg@10,0.0
6295,dl-19-official-input.runid2.gz,277780,pndcg@10,0.0
6296,dl-19-official-input.runid2.gz,278813,pndcg@10,0.0
6297,dl-19-official-input.runid2.gz,287683,pndcg@10,0.0
6298,dl-19-official-input.runid2.gz,291865,pndcg@10,0.0
6299,dl-19-official-input.runid2.gz,292906,pndcg@10,0.0
6300,dl-19-official-input.runid2.gz,301524,pndcg@10,0.0
6301,dl-19-official-input.runid2.gz,306076,pndcg@10,0.0
6302,dl-19-official-input.runid2.gz,315637,pndcg@10,0.0
6303,dl-19-official-input.runid2.gz,321441,pndcg@10,0.0
6304,dl-19-official-input.runid2.gz,324211,pndcg@10,0.0
6305,dl-19-official-input.runid2.gz,335594,pndcg@10,0.0
6306,dl-19-official-input.runid2.gz,351697,pndcg@10,0.0
6307,dl-19-official-input.runid2.gz,359349,pndcg@10,0.9930350711122341
6308,dl-19-official-input.runid2.gz,364142,pndcg@10,0.0
6309,dl-19-official-input.runid2.gz,398483,pndcg@10,0.0
6310,dl-19-official-input.runid2.gz,405717,pndcg@10,0.6597074201113373
6311,dl-19-official-input.runid2.gz,40578,pndcg@10,0.0
6312,dl-19-official-input.runid2.gz,421756,pndcg@10,0.0
6313,dl-19-official-input.runid2.gz,423273,pndcg@10,0.0
6314,dl-19-official-input.runid2.gz,427578,pndcg@10,0.0
6315,dl-19-official-input.runid2.gz,432930,pndcg@10,0.0
6316,dl-19-official-input.runid2.gz,433234,pndcg@10,0.0
6317,dl-19-official-input.runid2.gz,436600,pndcg@10,0.0
6318,dl-19-official-input.runid2.gz,443396,pndcg@10,1.0
6319,dl-19-official-input.runid2.gz,451602,pndcg@10,0.6843021164536135
6320,dl-19-official-input.runid2.gz,452431,pndcg@10,0.0
6321,dl-19-official-input.runid2.gz,474735,pndcg@10,0.0
6322,dl-19-official-input.runid2.gz,478605,pndcg@10,0.0
6323,dl-19-official-input.runid2.gz,47923,pndcg@10,0.9160478461209974
6324,dl-19-official-input.runid2.gz,479871,pndcg@10,0.0
6325,dl-19-official-input.runid2.gz,489204,pndcg@10,0.7281313038371524
6326,dl-19-official-input.runid2.gz,490595,pndcg@10,0.86448127630217
6327,dl-19-official-input.runid2.gz,494835,pndcg@10,0.0
6328,dl-19-official-input.runid2.gz,499920,pndcg@10,0.0
6329,dl-19-official-input.runid2.gz,500575,pndcg@10,0.0
6330,dl-19-official-input.runid2.gz,502261,pndcg@10,0.0
6331,dl-19-official-input.runid2.gz,507445,pndcg@10,0.0
6332,dl-19-official-input.runid2.gz,523270,pndcg@10,0.0
6333,dl-19-official-input.runid2.gz,527433,pndcg@10,0.8948625645720568
6334,dl-19-official-input.runid2.gz,53175,pndcg@10,0.0
6335,dl-19-official-input.runid2.gz,532603,pndcg@10,0.0
6336,dl-19-official-input.runid2.gz,541571,pndcg@10,0.0
6337,dl-19-official-input.runid2.gz,551040,pndcg@10,0.0
6338,dl-19-official-input.runid2.gz,554515,pndcg@10,0.0
6339,dl-19-official-input.runid2.gz,564054,pndcg@10,0.0
6340,dl-19-official-input.runid2.gz,573724,pndcg@10,0.9112560066249384
6341,dl-19-official-input.runid2.gz,574575,pndcg@10,0.0
6342,dl-19-official-input.runid2.gz,588587,pndcg@10,0.0
6343,dl-19-official-input.runid2.gz,600573,pndcg@10,0.0
6344,dl-19-official-input.runid2.gz,60235,pndcg@10,0.0
6345,dl-19-official-input.runid2.gz,634428,pndcg@10,0.0
6346,dl-19-official-input.runid2.gz,645693,pndcg@10,0.0
6347,dl-19-official-input.runid2.gz,646207,pndcg@10,0.0
6348,dl-19-official-input.runid2.gz,654723,pndcg@10,0.0
6349,dl-19-official-input.runid2.gz,662372,pndcg@10,0.0
6350,dl-19-official-input.runid2.gz,671071,pndcg@10,0.0
6351,dl-19-official-input.runid2.gz,67262,pndcg@10,0.0
6352,dl-19-official-input.runid2.gz,691330,pndcg@10,0.0
6353,dl-19-official-input.runid2.gz,694342,pndcg@10,0.0
6354,dl-19-official-input.runid2.gz,705609,pndcg@10,0.0
6355,dl-19-official-input.runid2.gz,706080,pndcg@10,0.0
6356,dl-19-official-input.runid2.gz,710347,pndcg@10,0.0
6357,dl-19-official-input.runid2.gz,714453,pndcg@10,0.0
6358,dl-19-official-input.runid2.gz,719381,pndcg@10,0.0
6359,dl-19-official-input.runid2.gz,744366,pndcg@10,0.0
6360,dl-19-official-input.runid2.gz,747511,pndcg@10,0.0
6361,dl-19-official-input.runid2.gz,766511,pndcg@10,0.0
6362,dl-19-official-input.runid2.gz,789700,pndcg@10,0.0
6363,dl-19-official-input.runid2.gz,792752,pndcg@10,0.0
6364,dl-19-official-input.runid2.gz,794725,pndcg@10,0.0
6365,dl-19-official-input.runid2.gz,805321,pndcg@10,0.0
6366,dl-19-official-input.runid2.gz,833860,pndcg@10,1.0
6367,dl-19-official-input.runid2.gz,835929,pndcg@10,0.0
6368,dl-19-official-input.runid2.gz,855410,pndcg@10,1.0
6369,dl-19-official-input.runid2.gz,855434,pndcg@10,0.0
6370,dl-19-official-input.runid2.gz,87181,pndcg@10,0.8925705338152878
6371,dl-19-official-input.runid2.gz,87452,pndcg@10,0.9022430104412505
6372,dl-19-official-input.runid2.gz,88073,pndcg@10,0.0
6373,dl-19-official-input.runid2.gz,883785,pndcg@10,0.0
6374,dl-19-official-input.runid2.gz,885490,pndcg@10,0.0
6375,dl-19-official-input.runid2.gz,89928,pndcg@10,0.0
6376,dl-19-official-input.runid2.gz,903469,pndcg@10,0.0
6377,dl-19-official-input.runid2.gz,904965,pndcg@10,0.0
6378,dl-19-official-input.runid2.gz,912070,pndcg@10,0.0
6379,dl-19-official-input.runid2.gz,915593,pndcg@10,0.6781035935540111
6380,dl-19-official-input.runid2.gz,929033,pndcg@10,0.0
6381,dl-19-official-input.runid2.gz,952774,pndcg@10,0.0
6382,dl-19-official-input.runid2.gz,953067,pndcg@10,0.0
6383,dl-19-official-input.runid2.gz,962179,pndcg@10,0.3562071871080222
6384,dl-19-official-input.runid2.gz,964223,pndcg@10,0.0
6385,dl-19-official-input.runid2.gz,966413,pndcg@10,0.0
6386,dl-19-official-input.runid2.gz,972007,pndcg@10,0.0
6387,dl-19-official-input.runid3.gz,1005165,pndcg@10,0.0
6388,dl-19-official-input.runid3.gz,100983,pndcg@10,0.0
6389,dl-19-official-input.runid3.gz,101169,pndcg@10,0.0
6390,dl-19-official-input.runid3.gz,1012021,pndcg@10,0.0
6391,dl-19-official-input.runid3.gz,1014126,pndcg@10,0.0
6392,dl-19-official-input.runid3.gz,1037798,pndcg@10,0.5
6393,dl-19-official-input.runid3.gz,1044797,pndcg@10,0.0
6394,dl-19-official-input.runid3.gz,1047259,pndcg@10,0.0
6395,dl-19-official-input.runid3.gz,1047902,pndcg@10,0.0
6396,dl-19-official-input.runid3.gz,104861,pndcg@10,1.0
6397,dl-19-official-input.runid3.gz,1055865,pndcg@10,0.0
6398,dl-19-official-input.runid3.gz,1056204,pndcg@10,0.0
6399,dl-19-official-input.runid3.gz,1059231,pndcg@10,0.0
6400,dl-19-official-input.runid3.gz,1063750,pndcg@10,0.9502344167898356
6401,dl-19-official-input.runid3.gz,1103528,pndcg@10,0.0
6402,dl-19-official-input.runid3.gz,1103812,pndcg@10,0.9836100233620397
6403,dl-19-official-input.runid3.gz,1104031,pndcg@10,0.0
6404,dl-19-official-input.runid3.gz,1104492,pndcg@10,0.0
6405,dl-19-official-input.runid3.gz,1105095,pndcg@10,0.0
6406,dl-19-official-input.runid3.gz,1105103,pndcg@10,0.0
6407,dl-19-official-input.runid3.gz,1106007,pndcg@10,0.7120926014757263
6408,dl-19-official-input.runid3.gz,1106293,pndcg@10,0.0
6409,dl-19-official-input.runid3.gz,1107988,pndcg@10,0.0
6410,dl-19-official-input.runid3.gz,1108100,pndcg@10,0.0
6411,dl-19-official-input.runid3.gz,1108307,pndcg@10,0.0
6412,dl-19-official-input.runid3.gz,1108939,pndcg@10,0.0
6413,dl-19-official-input.runid3.gz,11096,pndcg@10,0.0
6414,dl-19-official-input.runid3.gz,1109818,pndcg@10,0.0
6415,dl-19-official-input.runid3.gz,1110199,pndcg@10,0.8930034371122021
6416,dl-19-official-input.runid3.gz,1111546,pndcg@10,0.0
6417,dl-19-official-input.runid3.gz,1111906,pndcg@10,0.0
6418,dl-19-official-input.runid3.gz,1112341,pndcg@10,0.9488040218425069
6419,dl-19-official-input.runid3.gz,1112389,pndcg@10,0.0
6420,dl-19-official-input.runid3.gz,1113437,pndcg@10,0.918967351110636
6421,dl-19-official-input.runid3.gz,1114563,pndcg@10,0.0
6422,dl-19-official-input.runid3.gz,1114646,pndcg@10,0.995884556565954
6423,dl-19-official-input.runid3.gz,1114819,pndcg@10,0.972434019315518
6424,dl-19-official-input.runid3.gz,1115392,pndcg@10,0.0
6425,dl-19-official-input.runid3.gz,1115569,pndcg@10,0.0
6426,dl-19-official-input.runid3.gz,1115776,pndcg@10,0.9419445013576533
6427,dl-19-official-input.runid3.gz,1116052,pndcg@10,0.0
6428,dl-19-official-input.runid3.gz,1116341,pndcg@10,0.0
6429,dl-19-official-input.runid3.gz,1117099,pndcg@10,0.9547956601749015
6430,dl-19-official-input.runid3.gz,1117346,pndcg@10,0.0
6431,dl-19-official-input.runid3.gz,1117387,pndcg@10,0.0
6432,dl-19-official-input.runid3.gz,1119058,pndcg@10,0.0
6433,dl-19-official-input.runid3.gz,1119075,pndcg@10,0.0
6434,dl-19-official-input.runid3.gz,1119092,pndcg@10,0.0
6435,dl-19-official-input.runid3.gz,1119729,pndcg@10,0.0
6436,dl-19-official-input.runid3.gz,1119827,pndcg@10,0.0
6437,dl-19-official-input.runid3.gz,1120447,pndcg@10,0.0
6438,dl-19-official-input.runid3.gz,1120868,pndcg@10,0.0
6439,dl-19-official-input.runid3.gz,1121166,pndcg@10,0.0
6440,dl-19-official-input.runid3.gz,1121276,pndcg@10,0.0
6441,dl-19-official-input.runid3.gz,1121402,pndcg@10,0.9945946891740693
6442,dl-19-official-input.runid3.gz,1121709,pndcg@10,0.9813070770996347
6443,dl-19-official-input.runid3.gz,1121986,pndcg@10,0.0
6444,dl-19-official-input.runid3.gz,1122461,pndcg@10,0.0
6445,dl-19-official-input.runid3.gz,1123581,pndcg@10,0.0
6446,dl-19-official-input.runid3.gz,1124145,pndcg@10,0.0
6447,dl-19-official-input.runid3.gz,1124210,pndcg@10,0.896109296945831
6448,dl-19-official-input.runid3.gz,1124464,pndcg@10,0.0
6449,dl-19-official-input.runid3.gz,1124979,pndcg@10,0.0
6450,dl-19-official-input.runid3.gz,1125225,pndcg@10,0.0
6451,dl-19-official-input.runid3.gz,1126206,pndcg@10,0.0
6452,dl-19-official-input.runid3.gz,1126813,pndcg@10,0.0
6453,dl-19-official-input.runid3.gz,1126814,pndcg@10,0.0
6454,dl-19-official-input.runid3.gz,1127622,pndcg@10,0.0
6455,dl-19-official-input.runid3.gz,1127893,pndcg@10,0.0
6456,dl-19-official-input.runid3.gz,1128373,pndcg@10,0.0
6457,dl-19-official-input.runid3.gz,1128856,pndcg@10,0.0
6458,dl-19-official-input.runid3.gz,1129237,pndcg@10,0.8427343662070925
6459,dl-19-official-input.runid3.gz,1129828,pndcg@10,0.0
6460,dl-19-official-input.runid3.gz,1132213,pndcg@10,0.0
6461,dl-19-official-input.runid3.gz,1133167,pndcg@10,0.9775798486651905
6462,dl-19-official-input.runid3.gz,1133249,pndcg@10,0.0
6463,dl-19-official-input.runid3.gz,1133328,pndcg@10,0.0
6464,dl-19-official-input.runid3.gz,1133418,pndcg@10,0.0
6465,dl-19-official-input.runid3.gz,1134138,pndcg@10,0.0
6466,dl-19-official-input.runid3.gz,1134463,pndcg@10,0.0
6467,dl-19-official-input.runid3.gz,1134787,pndcg@10,0.0
6468,dl-19-official-input.runid3.gz,1135377,pndcg@10,0.0
6469,dl-19-official-input.runid3.gz,1136427,pndcg@10,0.0
6470,dl-19-official-input.runid3.gz,117831,pndcg@10,0.0
6471,dl-19-official-input.runid3.gz,130510,pndcg@10,0.978936395642127
6472,dl-19-official-input.runid3.gz,131651,pndcg@10,0.0
6473,dl-19-official-input.runid3.gz,131843,pndcg@10,0.9934786375143466
6474,dl-19-official-input.runid3.gz,133358,pndcg@10,0.0
6475,dl-19-official-input.runid3.gz,138632,pndcg@10,0.0
6476,dl-19-official-input.runid3.gz,146187,pndcg@10,0.9373118066787137
6477,dl-19-official-input.runid3.gz,148538,pndcg@10,0.8614481956096673
6478,dl-19-official-input.runid3.gz,156493,pndcg@10,1.0
6479,dl-19-official-input.runid3.gz,165633,pndcg@10,0.0
6480,dl-19-official-input.runid3.gz,168216,pndcg@10,1.0
6481,dl-19-official-input.runid3.gz,180442,pndcg@10,0.0
6482,dl-19-official-input.runid3.gz,182539,pndcg@10,0.8599867705597912
6483,dl-19-official-input.runid3.gz,183378,pndcg@10,0.9738270937466377
6484,dl-19-official-input.runid3.gz,190044,pndcg@10,0.0
6485,dl-19-official-input.runid3.gz,19335,pndcg@10,0.8868854556705131
6486,dl-19-official-input.runid3.gz,194013,pndcg@10,0.0
6487,dl-19-official-input.runid3.gz,199143,pndcg@10,0.0
6488,dl-19-official-input.runid3.gz,203318,pndcg@10,0.0
6489,dl-19-official-input.runid3.gz,20455,pndcg@10,0.0
6490,dl-19-official-input.runid3.gz,207786,pndcg@10,0.874510836634453
6491,dl-19-official-input.runid3.gz,240053,pndcg@10,0.0
6492,dl-19-official-input.runid3.gz,25129,pndcg@10,0.0
6493,dl-19-official-input.runid3.gz,264014,pndcg@10,0.9722435325789721
6494,dl-19-official-input.runid3.gz,264403,pndcg@10,0.0
6495,dl-19-official-input.runid3.gz,277780,pndcg@10,0.0
6496,dl-19-official-input.runid3.gz,278813,pndcg@10,0.0
6497,dl-19-official-input.runid3.gz,287683,pndcg@10,0.0
6498,dl-19-official-input.runid3.gz,291865,pndcg@10,0.0
6499,dl-19-official-input.runid3.gz,292906,pndcg@10,0.0
6500,dl-19-official-input.runid3.gz,301524,pndcg@10,0.0
6501,dl-19-official-input.runid3.gz,306076,pndcg@10,0.0
6502,dl-19-official-input.runid3.gz,315637,pndcg@10,0.0
6503,dl-19-official-input.runid3.gz,321441,pndcg@10,0.0
6504,dl-19-official-input.runid3.gz,324211,pndcg@10,0.0
6505,dl-19-official-input.runid3.gz,335594,pndcg@10,0.0
6506,dl-19-official-input.runid3.gz,351697,pndcg@10,0.0
6507,dl-19-official-input.runid3.gz,359349,pndcg@10,0.8947558140210846
6508,dl-19-official-input.runid3.gz,364142,pndcg@10,0.0
6509,dl-19-official-input.runid3.gz,398483,pndcg@10,0.0
6510,dl-19-official-input.runid3.gz,405717,pndcg@10,0.8293224072138875
6511,dl-19-official-input.runid3.gz,40578,pndcg@10,0.0
6512,dl-19-official-input.runid3.gz,421756,pndcg@10,0.0
6513,dl-19-official-input.runid3.gz,423273,pndcg@10,0.0
6514,dl-19-official-input.runid3.gz,427578,pndcg@10,0.0
6515,dl-19-official-input.runid3.gz,432930,pndcg@10,0.0
6516,dl-19-official-input.runid3.gz,433234,pndcg@10,0.0
6517,dl-19-official-input.runid3.gz,436600,pndcg@10,0.0
6518,dl-19-official-input.runid3.gz,443396,pndcg@10,0.6636974751943697
6519,dl-19-official-input.runid3.gz,451602,pndcg@10,0.8672074748117926
6520,dl-19-official-input.runid3.gz,452431,pndcg@10,0.0
6521,dl-19-official-input.runid3.gz,474735,pndcg@10,0.0
6522,dl-19-official-input.runid3.gz,478605,pndcg@10,0.0
6523,dl-19-official-input.runid3.gz,47923,pndcg@10,0.7991365500688487
6524,dl-19-official-input.runid3.gz,479871,pndcg@10,0.0
6525,dl-19-official-input.runid3.gz,489204,pndcg@10,0.8112336967609974
6526,dl-19-official-input.runid3.gz,490595,pndcg@10,0.8721790817763356
6527,dl-19-official-input.runid3.gz,494835,pndcg@10,0.0
6528,dl-19-official-input.runid3.gz,499920,pndcg@10,0.0
6529,dl-19-official-input.runid3.gz,500575,pndcg@10,0.0
6530,dl-19-official-input.runid3.gz,502261,pndcg@10,0.0
6531,dl-19-official-input.runid3.gz,507445,pndcg@10,0.0
6532,dl-19-official-input.runid3.gz,523270,pndcg@10,0.0
6533,dl-19-official-input.runid3.gz,527433,pndcg@10,0.9172395460853059
6534,dl-19-official-input.runid3.gz,53175,pndcg@10,0.0
6535,dl-19-official-input.runid3.gz,532603,pndcg@10,0.0
6536,dl-19-official-input.runid3.gz,541571,pndcg@10,0.0
6537,dl-19-official-input.runid3.gz,551040,pndcg@10,0.0
6538,dl-19-official-input.runid3.gz,554515,pndcg@10,0.0
6539,dl-19-official-input.runid3.gz,564054,pndcg@10,0.0
6540,dl-19-official-input.runid3.gz,573724,pndcg@10,0.9915530263937564
6541,dl-19-official-input.runid3.gz,574575,pndcg@10,0.0
6542,dl-19-official-input.runid3.gz,588587,pndcg@10,0.0
6543,dl-19-official-input.runid3.gz,600573,pndcg@10,0.0
6544,dl-19-official-input.runid3.gz,60235,pndcg@10,0.0
6545,dl-19-official-input.runid3.gz,634428,pndcg@10,0.0
6546,dl-19-official-input.runid3.gz,645693,pndcg@10,0.0
6547,dl-19-official-input.runid3.gz,646207,pndcg@10,0.0
6548,dl-19-official-input.runid3.gz,654723,pndcg@10,0.0
6549,dl-19-official-input.runid3.gz,662372,pndcg@10,0.0
6550,dl-19-official-input.runid3.gz,671071,pndcg@10,0.0
6551,dl-19-official-input.runid3.gz,67262,pndcg@10,0.0
6552,dl-19-official-input.runid3.gz,691330,pndcg@10,0.0
6553,dl-19-official-input.runid3.gz,694342,pndcg@10,0.0
6554,dl-19-official-input.runid3.gz,705609,pndcg@10,0.0
6555,dl-19-official-input.runid3.gz,706080,pndcg@10,0.0
6556,dl-19-official-input.runid3.gz,710347,pndcg@10,0.0
6557,dl-19-official-input.runid3.gz,714453,pndcg@10,0.0
6558,dl-19-official-input.runid3.gz,719381,pndcg@10,0.0
6559,dl-19-official-input.runid3.gz,744366,pndcg@10,0.0
6560,dl-19-official-input.runid3.gz,747511,pndcg@10,0.0
6561,dl-19-official-input.runid3.gz,766511,pndcg@10,0.0
6562,dl-19-official-input.runid3.gz,789700,pndcg@10,0.0
6563,dl-19-official-input.runid3.gz,792752,pndcg@10,0.0
6564,dl-19-official-input.runid3.gz,794725,pndcg@10,0.0
6565,dl-19-official-input.runid3.gz,805321,pndcg@10,0.0
6566,dl-19-official-input.runid3.gz,833860,pndcg@10,0.9920309808375092
6567,dl-19-official-input.runid3.gz,835929,pndcg@10,0.0
6568,dl-19-official-input.runid3.gz,855410,pndcg@10,1.0
6569,dl-19-official-input.runid3.gz,855434,pndcg@10,0.0
6570,dl-19-official-input.runid3.gz,87181,pndcg@10,0.7148446210419622
6571,dl-19-official-input.runid3.gz,87452,pndcg@10,0.9268000618502107
6572,dl-19-official-input.runid3.gz,88073,pndcg@10,0.0
6573,dl-19-official-input.runid3.gz,883785,pndcg@10,0.0
6574,dl-19-official-input.runid3.gz,885490,pndcg@10,0.0
6575,dl-19-official-input.runid3.gz,89928,pndcg@10,0.0
6576,dl-19-official-input.runid3.gz,903469,pndcg@10,0.0
6577,dl-19-official-input.runid3.gz,904965,pndcg@10,0.0
6578,dl-19-official-input.runid3.gz,912070,pndcg@10,0.0
6579,dl-19-official-input.runid3.gz,915593,pndcg@10,0.9556046213313002
6580,dl-19-official-input.runid3.gz,929033,pndcg@10,0.0
6581,dl-19-official-input.runid3.gz,952774,pndcg@10,0.0
6582,dl-19-official-input.runid3.gz,953067,pndcg@10,0.0
6583,dl-19-official-input.runid3.gz,962179,pndcg@10,0.9641112870062264
6584,dl-19-official-input.runid3.gz,964223,pndcg@10,0.0
6585,dl-19-official-input.runid3.gz,966413,pndcg@10,0.0
6586,dl-19-official-input.runid3.gz,972007,pndcg@10,0.0
6587,dl-19-official-input.runid4.gz,1005165,pndcg@10,0.0
6588,dl-19-official-input.runid4.gz,100983,pndcg@10,0.0
